OBJECTID,pointid,percentage,Lon,Lat,RastX,RastY
9828,77111,8.276666641,-74.1332291,49.96779704,-401339.3897,678273.7314
9829,77112,3.75999999,-74.00088976,49.93863566,-392177.295,674325.3414
9830,77113,11.47000027,-73.86873886,49.90929981,-383016.8384,670375.147
9831,77114,1.396666646,-73.73677714,49.87978992,-373858.0229,666423.1534
9832,77115,0.75333333,-73.60500533,49.85010645,-364700.8512,662469.3659
9833,77116,0.333333343,-73.47342415,49.82024982,-355545.3261,658513.7897
9834,77117,0.686666667,-73.34203431,49.79022049,-346391.4505,654556.43
9835,77118,2.49333334,-73.2108365,49.7600189,-337239.2271,650597.2921
9836,77119,6.160000324,-73.07983143,49.7296455,-328088.6586,646636.3812
9837,77120,15.06000042,-72.94901977,49.69910073,-318939.7477,642673.7025
9838,77121,5.666666508,-72.81840221,49.66838505,-309792.4971,638709.2612
9839,77122,8.013333321,-72.68797941,49.63749891,-300646.9094,634743.0627
9840,77123,1.076666713,-72.55775203,49.60644276,-291502.9872,630775.1121
9841,77124,3.949999809,-72.42772072,49.57521705,-282360.7331,626805.4148
9842,77125,27.91333389,-72.29788613,49.54382224,-273220.1497,622833.9759
9843,77126,3.520000219,-72.16824888,49.51225879,-264081.2395,618860.8007
9844,77127,15.51333332,-72.0388096,49.48052715,-254944.0051,614885.8946
9845,77128,16.42666626,-71.9095689,49.44862778,-245808.4488,610909.2627
9846,77129,18.39999962,-71.78052741,49.41656115,-236674.5732,606930.9103
9847,77130,26.69333458,-71.6516857,49.38432771,-227542.3806,602950.8428
9848,77131,0.400000006,-71.52304439,49.35192793,-218411.8736,598969.0652
9849,77132,2.230000019,-71.39460404,49.31936228,-209283.0544,594985.583
9850,77133,2.75999999,-71.26636523,49.28663121,-200155.9254,591000.4014
9851,77134,25.04999924,-71.13832854,49.25373519,-191030.489,587013.5257
9852,77135,11.69333363,-71.01049451,49.2206747,-181906.7474,583024.9611
9853,77136,8.266666412,-70.8828637,49.1874502,-172784.7028,579034.713
9854,77137,13.8633337,-70.75543665,49.15406216,-163664.3576,575042.7865
9855,77138,19.78666687,-70.62821388,49.12051104,-154545.714,571049.187
9856,77139,8.150000572,-70.50119594,49.08679734,-145428.7741,567053.9198
9857,77140,9.75,-70.37438332,49.0529215,-136313.5402,563056.99
9858,77141,4.78666687,-70.24777654,49.01888402,-127200.0142,559058.4031
9859,77142,10.24666691,-70.12137611,48.98468536,-118088.1985,555058.1643
9860,77143,14.40666676,-69.9951825,48.950326,-108978.095,551056.2788
9861,77144,0.849999964,-69.86919621,48.91580641,-99869.70582,547052.7519
9862,77145,7.809999943,-69.74341772,48.88112708,-90763.033,543047.5889
9863,77146,0.310000002,-69.61784748,48.84628849,-81658.07854,539040.7952
9864,77147,28.92666626,-69.49248596,48.8112911,-72554.84443,535032.3758
9865,77148,5.99333334,-69.3673336,48.77613541,-63453.33263,531022.3362
9866,77149,22.65333366,-69.24239087,48.74082189,-54353.54508,527010.6816
9867,77150,27.44000053,-69.11765818,48.70535103,-45255.48368,522997.4172
9868,77151,16.63000107,-68.37369647,48.48924872,9296.531683,498884.3216
9869,77152,14.44666672,-68.25044565,48.45269,18382.45863,494859.9365
9870,77154,22.53000069,-68.00458415,48.37911268,36549.08926,486806.4687
9871,77155,7.503333092,-67.88197418,48.34209505,45629.78959,482777.3964
9872,77156,13.47333336,-67.75957853,48.30492543,54708.7444,478746.7723
9873,77157,56.25666809,-67.63739755,48.2676043,63785.95209,474714.6015
9874,77158,13.69666672,-67.51543158,48.23013216,72861.41106,470680.8892
9875,77159,7.71333313,-67.39368093,48.19250949,81935.11976,466645.6408
9876,77160,12.94333363,-67.27214593,48.1547368,91007.07664,462608.8615
9877,77161,17.20666695,-67.15082689,48.11681457,100077.2802,458570.5564
9878,77162,31.12666512,-67.02972412,48.0787433,109145.7289,454530.7309
9879,77163,14.89000034,-66.90883792,48.04052348,118212.4213,450489.39
9880,77164,26.74333382,-66.78816857,48.0021556,127277.356,446446.5391
9881,77165,33.25333405,-66.66771636,47.96364016,136340.5315,442402.1834
9882,77166,13.03000069,-66.54748157,47.92497765,145401.9465,438356.328
9883,77167,26.89999962,-66.42746446,47.88616857,154461.5995,434308.9782
9884,77168,14.98999977,-66.30766529,47.84721342,163519.4893,430260.1392
9885,77169,35.53000259,-66.18808433,47.80811268,172575.6144,426209.8161
9886,77170,22.51000023,-66.06872181,47.76886686,181629.9737,422158.0142
9887,77171,45.54999924,-65.94957798,47.72947646,190682.5657,418104.7386
9888,77172,20.94000053,-65.83065307,47.68994196,199733.3893,414049.9946
9889,77173,4.226666451,-65.71194731,47.65026387,208782.4432,409993.7872
9890,77174,21.88333321,-65.59346092,47.61044269,217829.7262,405936.1217
9891,77175,9.526666641,-65.4751941,47.57047891,226875.2371,401877.0033
9892,77176,5.539999962,-65.35714707,47.53037304,235918.9748,397816.437
9893,77177,7.283332825,-65.23932002,47.49012556,244960.938,393754.4281
9894,77178,12.85999966,-65.12171315,47.44973698,254001.1258,389690.9817
9895,77179,23,-65.00432664,47.4092078,263039.5369,385626.1029
9896,77180,17.68333244,-62.36558546,46.4393801,470430.4396,291750.2885
9897,77181,14.67333317,-62.25352642,46.39562645,479425.9379,287652.5585
9898,77182,3.53333354,-61.47535609,46.08579201,542344.0759,258932.1575
9899,77183,6.453333378,-61.36508085,46.04102751,551325.1824,254824.1177
9900,77184,2.483333349,-61.25502858,45.99613891,560304.4878,250714.8114
9901,77185,5.74333334,-61.14519925,45.95112668,569281.9917,246604.2433
9902,77186,12.53333378,-61.03559286,45.90599134,578257.6938,242492.4184
9903,77187,18.18666649,-60.92620937,45.86073338,587231.5936,238379.3415
9904,77188,12.53333282,-60.70811094,45.76985159,605173.9852,230149.4512
9905,77190,10.01000023,-60.49090363,45.67848526,623109.1639,221914.6112
9906,77241,1.633333325,-114.624617,50.13630034,-3055259.331,1701313.375
9907,77242,1.633333325,-114.4906896,50.16362745,-3045835.99,1698020.842
9908,77345,0.093333334,-99.92910219,51.95495966,-2076736.605,1345586.388
9909,77347,0.226666674,-99.63590133,51.96860436,-2057972.159,1338481.354
9910,77352,1.649999976,-98.90206206,51.99906166,-2011074.028,1320675.559
9911,77358,0.093333334,-98.02009719,52.02870412,-1954821.678,1299227.338
9912,77377,16.69333458,-95.22114805,52.07268837,-1776887.276,1230727.358
9913,77378,10.26666737,-95.07371628,52.07289895,-1767531.194,1227097.825
9914,77380,11.60000038,-94.77885195,52.07268837,-1748821.836,1219831.527
9915,77382,2.99000001,-94.48399713,52.07163547,-1730116.258,1212555.603
9916,77383,1.843333364,-94.33657725,52.07079317,-1720764.902,1208914.037
9917,77384,2.019999981,-94.18916449,52.06974033,-1711414.509,1205270.072
9918,77385,2.880000114,-94.04176044,52.06847696,-1702065.086,1201623.711
9919,77386,1.373333335,-93.89436668,52.06700309,-1692716.639,1197974.956
9920,77387,0.306666672,-93.7469848,52.06531874,-1683369.174,1194323.809
9921,77388,0.689999998,-93.59961638,52.06342394,-1674022.697,1190670.274
9922,77389,0.090000004,-93.45226299,52.06131873,-1664677.213,1187014.353
9923,77390,6.329999924,-93.30492621,52.05900315,-1655332.731,1183356.049
9924,77391,0.699999988,-93.15760763,52.05647723,-1645989.254,1179695.364
9925,77392,5.983333111,-93.01030881,52.05374102,-1636646.79,1176032.301
9926,77394,4.953333378,-92.71577679,52.04763794,-1617964.922,1168699.054
9927,77397,2.770000219,-92.27416637,52.03690752,-1589949.864,1157681.421
9928,77398,1.666666627,-92.12701921,52.03291075,-1580613.6,1154004.152
9929,77399,0.379999995,-91.97990281,52.02870412,-1571278.39,1150324.525
9930,77400,7.776667118,-91.83281874,52.0242877,-1561944.24,1146642.544
9931,77403,5.670000076,-91.39177613,52.00978051,-1533948.211,1135582.503
9932,77404,7.936666965,-91.24483698,52.00452576,-1524618.361,1131891.133
9933,77405,13.99666691,-91.09793794,51.99906166,-1515289.6,1128197.425
9934,77406,4.376666546,-90.95108058,51.9933883,-1505961.935,1124501.381
9935,77407,0.033333335,-90.80426642,51.98750578,-1496635.372,1120803.004
9936,77408,1.196666718,-90.65749702,51.98141421,-1487309.915,1117102.297
9937,77410,0.333333343,-90.36409867,51.96860436,-1468662.345,1109693.909
9938,77412,5.610000134,-90.07089781,51.95495966,-1450019.273,1102276.241
9939,77413,0.090000004,-89.92437527,51.94782454,-1440699.438,1098563.935
9940,77414,4.730000019,-89.77790669,51.94048108,-1431380.744,1094849.321
9941,77415,2.50666666,-89.6314936,51.93292941,-1422063.197,1091132.399
9942,77416,0.333333343,-89.48513751,51.92516966,-1412746.803,1087413.175
9943,77418,0.659999967,-89.19260241,51.90902649,-1394117.495,1079967.833
9944,77419,2.293333292,-89.04642642,51.90064335,-1384804.593,1076241.721
9945,77423,4.616666794,-88.46236786,51.8650373,-1347564.791,1061314.421
9946,77424,0.166666672,-88.31652204,51.85561821,-1338257.82,1057576.901
9947,77425,6.389998913,-88.17074673,51.84599241,-1328952.051,1053837.11
9948,77426,0.74333334,-88.02504341,51.83616007,-1319647.491,1050095.052
9949,77427,1.116666675,-87.87941354,51.82612137,-1310344.144,1046350.731
9950,77430,2.529999733,-87.44297936,51.79476888,-1282441.439,1035104.223
9951,77431,1.196666718,-87.29765797,51.78390654,-1273143,1031350.886
9952,77435,0.286666662,-86.71719449,51.7384047,-1235961.703,1016315.13
9953,77436,0.330000013,-86.57229132,51.72651713,-1226669.519,1012550.608
9954,77437,1.116666675,-86.42747609,51.71442512,-1217378.602,1008783.862
9955,77439,5.320000172,-86.13811512,51.68962863,-1198800.588,1001243.711
9956,77442,1.853333354,-85.70476854,51.65090603,-1170943.198,989916.8959
9957,77449,1.536666751,-84.69706387,51.55345518,-1105988.267,963410.824
9958,77451,1.050000072,-84.41008145,51.5237955,-1087441.632,955818.052
9959,77454,0.166666672,-83.98042586,51.47779972,-1059631.759,944412.6805
9960,77458,1.346666694,-83.40913425,51.41367144,-1022570.943,929175.4345
9961,77465,2.850000143,-82.41395828,51.29379506,-957767.6501,902428.3105
9962,77472,6.5,-81.42498657,51.16426584,-893033.3291,875578.2125
9963,77473,2.779999971,-81.28423583,51.1449798,-883791.2884,871734.1694
9964,77474,1.536666751,-81.1436214,51.12549924,-874550.6906,867888.0614
9965,77475,6.5,-81.00314446,51.10582448,-865311.54,864039.8933
9966,77477,1.449999928,-80.7226077,51.06589371,-846837.5973,856337.3953
9967,77478,1.536666751,-80.58255019,51.04563835,-837602.8137,852483.0749
9968,77479,1.366666675,-80.44263479,51.02519012,-828369.4942,848626.7131
9969,77480,1.623333335,-80.30286264,51.00454936,-819137.6429,844768.3147
9970,77483,0.910000026,-79.88441687,50.94147529,-791450.9394,833180.9473
9971,77485,1.536666751,-79.60618972,50.89846955,-773000.5531,825445.9402
9972,77486,0.573333323,-79.46730044,50.87668081,-763777.5969,821575.4224
9973,77487,1.220000029,-79.32856213,50.85470198,-754556.1372,817702.9016
9974,77488,1.536666751,-79.18997586,50.8325334,-745336.1779,813828.3825
9975,77492,0.24666667,-78.63717241,50.74196888,-708471.4237,798310.4214
9976,77493,0.330000013,-78.49936216,50.71885703,-699259.0251,794425.9844
9977,77494,3.029999971,-78.36171022,50.69555762,-690048.15,790539.5785
9978,77495,0.563333333,-78.2242176,50.67207104,-680838.8022,786651.2086
9979,77496,1.646666646,-78.0868853,50.64839766,-671630.9855,782760.8797
9980,77497,1.373333335,-77.94971432,50.62453786,-662424.7034,778868.5967
9981,77500,0.146666661,-77.5391792,50.55184374,-634815.1023,767180.0732
9982,77501,0.806666672,-77.40266333,50.52724207,-625614.9957,763280.0237
9983,77502,0.806666672,-77.26631365,50.50245591,-616416.4418,759378.045
9984,77503,0.623333335,-77.1301311,50.47748565,-607219.4442,755474.1422
9985,77504,0.170000002,-76.99411663,50.45233167,-598024.0066,751568.3203
9986,77505,2.980000019,-76.85827117,50.42699438,-588830.1322,747660.5842
9987,77506,1.653333306,-76.72259563,50.40147416,-579637.8246,743750.9392
9988,77507,0.349999994,-76.58709093,50.37577143,-570447.0872,739839.3901
9989,77508,1.726666689,-76.45175797,50.34988657,-561257.9234,735925.942
9990,77509,1.019999981,-76.31659766,50.32382001,-552070.3366,732010.6001
9991,77510,10.72666645,-76.18161088,50.29757213,-542884.3301,728093.3693
9992,77511,1.980000019,-76.04679851,50.27114335,-533699.9072,724174.2548
9993,77512,0.680000007,-75.91216142,50.24453409,-524517.0712,720253.2617
9994,77513,0.99000001,-75.77770048,50.21774474,-515335.8254,716330.395
9995,77514,9.506666183,-75.64341653,50.19077572,-506156.173,712405.6599
9996,77515,0.476666659,-75.50931042,50.16362745,-496978.1172,708479.0615
9997,77516,1.373333335,-75.375383,50.13630034,-487801.6613,704550.6048
9998,77517,4.396666527,-75.24163508,50.10879482,-478626.8082,700620.295
9999,77518,3.676666737,-75.10806749,50.0811113,-469453.5612,696688.1373
10000,77519,5.809999943,-74.97468104,50.05325021,-460281.9234,692754.1368
10001,77520,3.716666698,-74.84147653,50.02521197,-451111.8978,688818.2985
10002,77521,0.75999999,-74.70845476,49.996997,-441943.4876,684880.6278
10003,77522,0.826666713,-74.57561651,49.96860574,-432776.6955,680941.1297
10004,77524,7.629999638,-74.31049366,49.91129604,-414447.9784,673056.672
10005,77527,4.890000343,-73.91420495,49.82402005,-386967.1136,661216.4095
10006,77528,0.206666663,-73.78248384,49.79458007,-377810.0932,657266.0558
10007,77529,0.093333334,-73.6509515,49.76496684,-368654.7114,653313.911
10008,77530,11.43666649,-73.51960867,49.73518079,-359500.9711,649359.9802
10009,77531,10.91666698,-73.38845603,49.70522236,-350348.875,645404.2688
10010,77532,5.916666508,-73.2574943,49.675092,-341198.4259,641446.7818
10011,77533,4.136666775,-73.12672417,49.64479015,-332049.6264,637487.5245
10012,77534,31.2966671,-72.99614632,49.61431726,-322902.4793,633526.5021
10013,77535,7.533333302,-72.86576142,49.58367377,-313756.9873,629563.7198
10014,77536,8.703332901,-72.73557014,49.55286013,-304613.1529,625599.1829
10015,77537,3.076666832,-72.60557313,49.52187681,-295470.9788,621632.8965
10016,77538,3.049999952,-72.47577106,49.49072423,-286330.4676,617664.8659
10017,77539,5.356666565,-72.34616454,49.45940287,-277191.6219,613695.0964
10018,77540,4.70666647,-72.21675423,49.42791317,-268054.4441,609723.5931
10019,77541,2.099999905,-72.08754074,49.39625559,-258918.9367,605750.3613
10020,77542,4.46333313,-71.95852468,49.36443058,-249785.1023,601775.4062
10021,77543,15.72333336,-71.82970668,49.33243861,-240652.9434,597798.7331
10022,77544,0.093333334,-71.70108731,49.30028014,-231522.4622,593820.3471
10023,77545,10.43666649,-71.57266718,49.26795562,-222393.6613,589840.2537
10024,77546,8.726666451,-71.44444686,49.23546551,-213266.543,585858.4579
10025,77547,9.989999771,-71.31642693,49.20281028,-204141.1096,581874.965
10026,77548,14.38333321,-71.18860796,49.1699904,-195017.3635,577889.7803
10027,77549,21.13666725,-71.0609905,49.13700633,-185895.3069,573902.9091
10028,77550,15.35999966,-70.9335751,49.10385853,-176774.9422,569914.3565
10029,77551,18.80666733,-70.8063623,49.07054747,-167656.2716,565924.1279
10030,77552,17.24666595,-70.67935263,49.03707363,-158539.2973,561932.2284
10031,77554,13.22666645,-70.42594479,48.96963945,-140310.4462,553943.438
10032,77555,19.94666672,-70.29954763,48.93568006,-131198.5738,549946.5575
10033,77556,16.81666565,-70.17335566,48.90155977,-122088.4063,545948.0273
10034,77557,32.52000046,-70.04736936,48.86727904,-112979.9458,541947.8524
10035,77558,24.11666679,-69.92158922,48.83283836,-103873.1943,537946.0383
10036,77559,12.06999969,-69.79601572,48.7982382,-94768.15394,533942.59
10037,77560,30.76666641,-69.67064931,48.76347903,-85664.82668,529937.513
10038,77561,41.99333191,-69.54549046,48.72856133,-76563.2145,525930.8124
10039,77562,3.71999979,-69.42053963,48.69348559,-67463.31937,521922.4934
10040,77563,21.94666672,-69.29579725,48.65825227,-58365.14324,517912.5614
10041,77564,12.59666634,-69.17126376,48.62286186,-49268.688,513901.0215
10042,77565,11.94999981,-68.428473,48.40724747,5273.800709,489798.3111
10043,77566,9.273333549,-68.3054133,48.37077092,14358.15825,485775.6631
10044,77567,22.1566658,-68.18256571,48.33414114,23440.7805,481751.4491
10045,77568,4.79333353,-68.05993057,48.29735863,32521.66577,477725.6745
10046,77569,23.94333267,-67.93750827,48.26042386,41600.81239,473698.3443
10047,77570,30.40666771,-67.81529914,48.22333733,50678.21874,469669.4638
10048,77571,22.27000046,-67.69330352,48.18609952,59753.88319,465639.0383
10049,77572,27.63666534,-67.57152176,48.14871093,68827.80415,461607.073
10050,77573,23.62999916,-67.44995419,48.11117203,77899.98005,457573.573
10051,77574,21.17333412,-67.32860112,48.07348333,86970.40935,453538.5436
10052,77575,52.27000046,-67.20746286,48.0356453,96039.09054,449501.99
10053,77576,50.30666733,-67.08653974,47.99765845,105106.0221,445463.9174
10054,77577,28.4766674,-66.96583203,47.95952326,114171.2026,441424.331
10055,77578,24.04000092,-66.84534005,47.92124023,123234.6305,437383.236
10056,77579,28.62999916,-66.72506406,47.88280984,132296.3045,433340.6375
10057,77580,24.68333435,-66.60500435,47.8442326,141356.2231,429296.5408
10058,77581,30.36000061,-66.48516119,47.80550898,150414.385,425250.951
10059,77582,14.06999969,-66.36553484,47.7666395,159470.7888,421203.8733
10060,77583,27.74666786,-66.24612556,47.72762463,168525.4332,417155.3129
10061,77584,17.82666588,-66.1269336,47.68846488,177578.3168,413105.275
10062,77585,31.03333282,-66.0079592,47.64916074,186629.4384,409053.7646
10063,77586,29.35333252,-65.88920259,47.60971271,195678.7967,405000.7871
10064,77587,27.93000031,-65.770664,47.57012127,204726.3905,400946.3474
10065,77588,32.78666687,-65.65234366,47.53038693,213772.2186,396890.4509
10066,77589,25.84333229,-65.53424178,47.49051018,222816.2797,392833.1025
10067,77590,14.90666676,-65.41635856,47.45049152,231858.5727,388774.3075
10068,77591,18.79000092,-65.29869421,47.41033145,240899.0964,384714.071
10069,77592,15.87333298,-65.18124892,47.37003045,249937.8497,380652.3981
10070,77593,17.05333328,-65.06402287,47.32958903,258974.8316,376589.2939
10071,77594,19.99666595,-64.01888233,46.95937934,340227.7794,339957.7905
10072,77595,5.543333054,-62.54081704,46.40535849,457338.28,286849.1723
10073,77596,16.95999908,-62.42867064,46.36182479,466334.2618,282754.5471
10074,77597,14.35333347,-62.31674609,46.31816261,475328.4519,278658.6115
10075,77598,17.51666641,-61.53948794,46.00897202,538237.5706,249950.7863
10076,77599,17.0233326,-61.42933888,45.96429999,547217.4082,245844.5449
10077,77600,14.35333347,-61.31941176,45.91950396,556195.4497,241737.0374
10078,77601,13.58333397,-61.20970657,45.87458443,565171.6945,237628.2686
10079,77602,3.919999838,-61.1002233,45.8295419,574146.1424,233518.2433
10080,77603,4.246666908,-60.99096191,45.78437685,583118.7928,229406.9664
10081,77604,20.93666649,-60.66450871,45.6481516,610025.9565,217065.6743
10082,77605,14.03666687,-60.55613449,45.60250146,618991.414,212949.4393
10083,77647,1.076666713,-115.3803216,49.88298725,-3115077.213,1711594.74
10084,77653,0.443333358,-114.582051,50.05028127,-3058550.604,1691891.224
10085,77748,0.550000012,-101.2313838,51.79290426,-2164739.029,1368048.505
10086,77749,1.100000024,-101.0856668,51.80167968,-2155352.653,1364520.198
10087,77751,2.986666679,-100.794042,51.81860988,-2136581.915,1357456.155
10088,77757,0.226666674,-99.91774887,51.86442496,-2080286.288,1336204.674
10089,77789,10.85000038,-95.22063664,51.98185001,-1780515.139,1221372.019
10090,77791,10.5,-94.92645419,51.98206005,-1761808.726,1214112.404
10091,77796,10.57499981,-94.19103938,51.97890959,-1715059.188,1195921.361
10092,77797,1.769999981,-94.04397607,51.97764949,-1705712.157,1192275.971
10093,77798,4.396666527,-93.89692299,51.97617943,-1696366.1,1188628.193
10094,77799,11.13999939,-93.7498817,51.97449943,-1687021.021,1184978.03
10095,77800,4.220000267,-93.60285378,51.97260953,-1677676.929,1181325.485
10096,77801,0.563333333,-93.45584078,51.97050976,-1668333.827,1177670.56
10097,77802,0.180000007,-93.30884428,51.96820016,-1658991.723,1174013.257
10098,77803,1.590000033,-93.16186586,51.96568077,-1649650.622,1170353.58
10099,77805,8.333333015,-92.86796946,51.9600128,-1630971.456,1163027.114
10100,77806,0.763333321,-92.72105462,51.95686432,-1621633.402,1159360.33
10101,77807,5.446666718,-92.5741641,51.95350626,-1612296.376,1155691.183
10102,77808,3.033333302,-92.42729947,51.94993866,-1602960.383,1152019.676
10103,77809,1.666666627,-92.28046228,51.94616161,-1593625.43,1148345.811
10104,77810,10.39333344,-92.13365409,51.94217516,-1584291.521,1144669.592
10105,77811,0.969999969,-91.98687645,51.93797938,-1574958.665,1140991.021
10106,77813,5.980000019,-91.69341904,51.92896016,-1556296.129,1133626.835
10107,77814,1.653333306,-91.54674238,51.92413688,-1546966.461,1129941.227
10108,77816,10.78333378,-91.25350085,51.91386339,-1528310.356,1122562.996
10109,77817,3.230000019,-91.10693907,51.90841338,-1518983.93,1118870.379
10110,77818,9.449999809,-90.96041867,51.90275464,-1509658.597,1115175.431
10111,77819,0.100000001,-90.81394119,51.89688728,-1500334.361,1111478.157
10112,77820,2.423333406,-90.66750816,51.8908114,-1491011.229,1107778.558
10113,77821,0.893333375,-90.52112112,51.88452712,-1481689.207,1104076.639
10114,77822,11.77333355,-90.37478158,51.87803454,-1472368.3,1100372.403
10115,77823,4.929999828,-90.22849107,51.87133378,-1463048.514,1096665.853
10116,77824,0.079999998,-90.08225113,51.86442496,-1453729.855,1092956.992
10117,77825,0.330000013,-89.93606326,51.8573082,-1444412.328,1089245.824
10118,77826,1.666666627,-89.78992898,51.84998363,-1435095.94,1085532.351
10119,77828,1.666666627,-89.49782725,51.83471157,-1416466.599,1078098.508
10120,77829,0.333333343,-89.35186281,51.82676436,-1407153.658,1074378.144
10121,77830,3.710000038,-89.20595799,51.81860988,-1397841.877,1070655.49
10122,77831,5,-89.06011429,51.81024827,-1388531.263,1066930.549
10123,77833,0.313333333,-88.76861622,51.79290426,-1369913.554,1059473.82
10124,77834,1.330000043,-88.62296482,51.78392218,-1360606.471,1055742.04
10125,77835,0.726666689,-88.4773805,51.77473358,-1351300.576,1052007.987
10126,77837,3.710000038,-88.18641897,51.75573749,-1332692.373,1044533.077
10127,77838,7.936666965,-88.04104471,51.74593034,-1323390.075,1040792.228
10128,77839,0.333333343,-87.89574341,51.73591734,-1314088.987,1037049.121
10129,77841,3.126666784,-87.60536552,51.71527452,-1295490.462,1029556.148
10130,77842,0.699999988,-87.46029183,51.70464506,-1286193.036,1025806.29
10131,77843,0.453333348,-87.31529692,51.69381049,-1276896.841,1022054.188
10132,77845,0.763333321,-87.02554916,51.67152674,-1258308.166,1014543.271
10133,77847,0.646666646,-86.73613373,51.64842483,-1239724.48,1007023.428
10134,77851,0.07333333,-86.1583453,51.59977306,-1202572.239,991957.0885
10135,77854,0.330000013,-85.72596043,51.56114897,-1174721.462,980634.1373
10136,77856,0.280000001,-85.43818017,51.5343861,-1156160.736,973074.5173
10137,77857,1.346666694,-85.29443707,51.52070131,-1146882.326,969291.4239
10138,77858,0.090000004,-85.15079381,51.5068146,-1137605.224,965506.1469
10139,77859,0.423333317,-85.00725175,51.49272622,-1128329.435,961718.6905
10140,77861,0.289999992,-84.72047665,51.46394537,-1109781.818,954137.2562
10141,77864,1.623333335,-84.29110664,51.41926765,-1081970.366,942748.8641
10142,77867,1.346666694,-83.86271968,51.37278835,-1054170.999,931341.0849
10143,77868,1.346666694,-83.7201486,51.35689613,-1044907.251,927534.2035
10144,77873,1.623333335,-83.00903573,51.27445379,-998609.0309,908467.8307
10145,77881,1.050000072,-81.87760258,51.13228031,-924604.1334,877851.8904
10146,77882,1.396666646,-81.73674873,51.11362644,-915359.8688,874015.495
10147,77883,3.350000143,-81.59602675,51.09477757,-906117.0294,870177.0253
10148,77884,0.889999986,-81.45543784,51.07573398,-896875.6198,866336.4858
10149,77885,6.5,-81.31498319,51.05649601,-887635.644,862493.8811
10150,77886,0.333333343,-81.17466395,51.03706397,-878397.1066,858649.2159
10151,77888,4.40500021,-80.89443644,50.99761898,-859924.3635,850953.7224
10152,77889,1.346666694,-80.75453047,50.97760668,-850690.1664,847102.9034
10153,77890,0.293333322,-80.61476455,50.95740161,-841457.4244,843250.0426
10154,77894,2.460000038,-80.05712403,50.87466041,-804541.0913,827818.2746
10155,77895,2.269999981,-79.91807529,50.85349656,-795315.6872,823955.275
10156,77897,0.573333323,-79.64041917,50.81059704,-776869.3223,816223.2403
10157,77899,1.379999995,-79.36335878,50.76693739,-758428.9085,808483.1899
10158,77902,0.316666663,-78.94890388,50.70002889,-730779.5148,796858.1692
10159,77904,1.24666667,-78.67337,50.65448141,-712354.1156,789098.2485
10160,77906,0.319999993,-78.39846126,50.60818388,-693934.7759,781330.4477
10161,77907,0.563333333,-78.26124386,50.58475478,-684727.3877,777443.6046
10162,77908,0.893333375,-78.12418577,50.56113929,-675521.5257,773554.8061
10163,77909,1.75,-77.98728799,50.53733777,-666317.1934,769664.0573
10164,77910,1.666666746,-77.8505515,50.51335061,-657114.3946,765771.363
10165,77911,0.653333306,-77.71397729,50.48917819,-647913.1328,761876.7281
10166,77912,0.706666648,-77.57756631,50.4648209,-638713.4118,757980.1578
10167,77913,0.576666653,-77.44131954,50.44027911,-629515.235,754081.6568
10168,77914,0.99000001,-77.30523791,50.41555321,-620318.606,750181.2302
10169,77915,0.116666667,-77.16932238,50.3906436,-611123.5284,746278.883
10170,77916,8.683333397,-77.03357388,50.36555067,-601930.0056,742374.6201
10171,77917,1.113333344,-76.89799334,50.3402748,-592738.041,738468.4467
10172,77918,1.940000057,-76.76258167,50.31481639,-583547.6383,734560.3675
10173,77919,1.186666608,-76.62733978,50.28917585,-574358.8007,730650.3878
10174,77920,1.450000048,-76.49226858,50.26335357,-565171.5316,726738.5125
10175,77921,0.933333337,-76.35736896,50.23734995,-555985.8345,722824.7467
10176,77922,1.226666689,-76.2226418,50.21116539,-546801.7126,718909.0954
10177,77923,0.050000001,-76.08808798,50.18480031,-537619.1693,714991.5636
10178,77924,1.24666667,-75.95370836,50.1582551,-528438.2077,711072.1565
10179,77925,0.966666698,-75.81950381,50.13153018,-519258.8313,707150.8791
10180,77926,5.936666489,-75.68547518,50.10462596,-510081.0432,703227.7364
10181,77927,2.076666594,-75.55162331,50.07754285,-500904.8466,699302.7336
10182,77928,1.673333287,-75.41794903,50.05028127,-491730.2447,695375.8758
10183,77929,2.99333334,-75.28445316,50.02284163,-482557.2406,691447.168
10184,77930,0.226666674,-75.15113653,49.99522435,-473385.8375,687516.6153
10185,77931,1.539999962,-75.01799995,49.96742985,-464216.0384,683584.2229
10186,77932,3.153333426,-74.8850442,49.93945855,-455047.8464,679649.9959
10187,77933,0.863333344,-74.75227009,49.91131088,-445881.2645,675713.9393
10188,77934,2.063333273,-74.6196784,49.88298725,-436716.2958,671776.0585
10189,77935,1.360000014,-74.4872699,49.85448811,-427552.9433,667836.3583
10190,77936,8.856666565,-74.35504535,49.82581388,-418391.2098,663894.8441
10191,77937,8.5,-74.22300552,49.79696498,-409231.0983,659951.521
10192,77938,1.9799999,-74.09115115,49.76794184,-400072.6117,656006.394
10193,77939,0.49666667,-73.95948298,49.73874492,-390915.753,652059.4684
10194,77940,5.240000248,-73.82800175,49.70937462,-381760.5249,648110.7494
10195,77941,0.02,-73.69670818,49.6798314,-372606.9302,644160.242
10196,77942,4.686666965,-73.56560298,49.6501157,-363454.9718,640207.9515
10197,77943,1.396666646,-73.43468685,49.62022794,-354304.6525,636253.883
10198,77944,7.866666317,-73.30396051,49.59016858,-345155.9749,632298.0417
10199,77945,2.306666613,-73.17342464,49.55993804,-336008.9418,628340.4328
