FID,ANNEE,SUPER_HA,Ia,NIVEAU,Longitude,Latitude,X,Y,RastX,RastY
23512,2012,2.107434094,3,Grave,-79.14846027,47.23747235,1196424.593,-46814.43609,-801454.0484,419894.2834
23513,2012,0.301352816,2,Modéré,-79.09651296,47.2390225,1200220.556,-45667.56265,-797547.5669,419483.9537
23514,2012,0.291945225,2,Modéré,-79.10506083,47.23937841,1199579.088,-45790.19867,-798180.3796,419618.3044
23515,2012,5.387674561,3,Grave,-79.36848122,47.23846301,1180129.216,-50817.27622,-817871.03,422492.344
23516,2012,4.580450372,3,Grave,-79.1491176,47.23813587,1196357.685,-46754.79994,-801492.2469,419974.4267
23517,2012,0.010994137,3,Grave,-79.2362065,47.24006986,1189866.978,-48178.48785,-807965.7634,421165.9115
23518,2012,101.7237522,2,Modéré,-79.08037614,47.23500692,1201524.232,-45798.56313,-796407.5141,418863.6976
23519,2012,0.145585564,3,Grave,-79.17308696,47.24010612,1194531.771,-46991.47246,-803250.4115,420459.3027
23520,2012,43.10896937,3,Grave,-79.38114598,47.23820962,1179199.258,-51079.66749,-818820.9821,422609.4107
23521,2012,0.091599114,2,Modéré,-79.10133833,47.24051267,1199822.732,-45596.9248,-797883.6918,419701.2218
23522,2012,294.9018897,2,Modéré,-79.09307829,47.22557495,1200847.091,-47061.93353,-797510.9452,417970.2412
23523,2012,456.4008812,3,Grave,-79.22351462,47.23383206,1189930.046,-48617.90081,-808139.9111,420584.6285
23524,2012,4.661252196,2,Modéré,-79.02387358,47.23631582,1205662.407,-44587.41033,-792163.9628,418380.1431
23525,2012,4.665948464,3,Grave,-79.27488383,47.24016559,1187004.749,-48890.75249,-810852.8874,421613.8871
23526,2012,0.51927839,3,Grave,-79.27729827,47.24072932,1186810.778,-48874.60282,-811023.8272,421703.0676
23527,2012,0.118288762,3,Grave,-79.13129302,47.24181656,1197573.239,-46019.96601,-800100.1631,420178.7116
23528,2012,18.29724603,3,Grave,-79.35799582,47.2378267,1180922.167,-50691.78108,-817098.7173,422302.7894
23529,2012,16.52275536,3,Grave,-79.36377548,47.23878582,1180468.502,-50694.89548,-817514.2275,422473.9664
23530,2012,0.601484589,3,Grave,-79.17293759,47.24163059,1194500.773,-46823.22289,-803214.1274,420624.8391
23531,2012,0.113845794,2,Modéré,-78.98932619,47.24251785,1208041.372,-43259.2646,-789481.6788,418678.8781
23532,2012,20.39456512,2,Modéré,-79.02528757,47.23864874,1205493.033,-44361.17397,-792231.7043,418651.7669
23533,2012,1.77841604,3,Grave,-79.14835286,47.24401592,1196251.812,-46102.33557,-801338.4203,420610.8588
23534,2012,0.650199664,2,Modéré,-79.28316507,47.24423618,1186280.936,-48603.29981,-811403.5848,422154.141
23535,2012,14.14819047,3,Grave,-79.40028075,47.24229934,1177672.533,-50989.9771,-820180.9244,423276.8979
23536,2012,11.52580594,2,Modéré,-79.32112119,47.24268337,1183516.835,-49478.9846,-814263.8589,422414.9949
23537,2012,0.124305433,3,Grave,-79.15128163,47.24502912,1196007.408,-46047.46584,-801540.5288,420754.7979
23538,2012,0.205572802,3,Grave,-79.14674141,47.24506041,1196342.043,-45958.68661,-801200.8746,420707.3868
23539,2012,4.849874161,3,Grave,-79.14416085,47.2439673,1196562.932,-46028.75921,-801026.0774,420558.5925
23540,2012,41.12480579,2,Modéré,-78.98451764,47.24092303,1208441.006,-43340.88398,-789148.1635,418450.826
23541,2012,38.74987092,2,Modéré,-79.01651356,47.24303335,1206019.073,-43719.28306,-791504.8336,419035.7676
23542,2012,37.26921453,3,Grave,-79.2541438,47.23807123,1188595.691,-48730.87096,-809338.6799,421149.3827
23543,2012,211.8434319,3,Grave,-79.23285054,47.2421153,1190058.884,-47893.56529,-807681.1702,421352.4391
23544,2012,0.167272821,1,Léger,-79.071661,47.24608845,1201860.7,-44431.73385,-795575.363,419982.4982
23545,2012,4.569652643,3,Grave,-79.26492601,47.24427618,1187628.313,-48258.59988,-810040.8578,421951.8908
23546,2012,2.565896545,1,Léger,-79.0742691,47.24631242,1201661.824,-44456.71281,-795766.5487,420036.0704
23547,2012,0.772140363,3,Grave,-79.36143644,47.24661152,1180428.236,-49801.55724,-817208.3223,423305.2764
23548,2012,7.974509795,3,Grave,-79.40042861,47.24628384,1177553.267,-50559.89779,-820124.9004,423715.4323
23549,2012,0.040500176,3,Grave,-79.38895152,47.24741316,1178371.445,-50224.68105,-819249.0809,423707.779
23550,2012,0.003709169,3,Grave,-79.388385,47.24742677,1178412.975,-50212.70818,-819206.5589,423702.7847
23551,2012,8.1018028,3,Grave,-79.3547986,47.24683188,1181147.352,-49654.39219,-816926.8734,423313.8589
23552,2012,26.25921554,3,Grave,-79.14448823,47.24527632,1196502.584,-45892.8703,-801029.0102,420705.8479
23553,2012,1.711015646,2,Modéré,-79.28020154,47.24580458,1186457.082,-48377.74195,-811156.1707,422292.535
23554,2012,0.002842514,2,Modéré,-79.27779976,47.24759906,1186585.49,-48138.11189,-810946.9516,422462.0983
23555,2012,0.024397114,2,Modéré,-79.10268473,47.24768713,1199524.548,-44843.93398,-797866.8082,420503.2874
23556,2012,160.7368467,3,Grave,-79.26714317,47.24129015,1187546.269,-48624.19456,-810256.0773,421649.5164
23557,2012,0.009962902,2,Modéré,-79.27758439,47.24797478,1186591.118,-48093.30239,-810924.6164,422500.8598
23558,2012,14.89613354,2,Modéré,-79.28239961,47.24615307,1186285.024,-48380.90529,-811314.5124,422355.6698
23559,2012,99.57221559,2,Modéré,-79.10527811,47.24344073,1199450.537,-45353.5543,-798130.0861,420066.3711
23560,2012,79.05000556,2,Modéré,-79.3120794,47.24334923,1184167.228,-49238.39986,-813577.5806,422385.1739
23561,2012,6.690467374,3,Grave,-79.33492904,47.24726527,1182370.635,-49238.22034,-815218.2663,423074.614
23562,2012,0.518496439,3,Grave,-79.26883768,47.24812028,1187233.745,-47914.28856,-810269.0561,422417.7378
23563,2012,0.824468775,3,Grave,-79.26070277,47.24813191,1187834.79,-47761.14706,-809661.3982,422326.9359
23564,2012,3.192189217,2,Modéré,-79.10539809,47.24786858,1199319.066,-44875.41174,-798066.5245,420553.4518
23565,2012,3.716520034,3,Grave,-79.13451249,47.24739433,1197181.157,-45475.3451,-800249.0693,420826.5645
23566,2012,0.023533531,3,Grave,-79.19642496,47.2489315,1192563.754,-46471.58657,-804847.9556,421689.5236
23567,2012,0.000675222,3,Grave,-79.13452452,47.2494907,1197122.324,-45248.10128,-800215.5391,421056.6588
23568,2012,187.3884578,1,Léger,-79.08397735,47.2437891,1201014.65,-44913.78787,-796533.0225,419867.2664
23569,2012,6.47235467,1,Léger,-79.08761893,47.24899169,1200842.666,-44418.14364,-796524.0018,420429.5569
23570,2012,2.641550261,3,Grave,-79.1309725,47.24892981,1197400.263,-45242.10184,-799959.4387,420955.4179
23571,2012,22.38705568,3,Grave,-79.35504917,47.24860933,1180846.126,-49466.01974,-816697.9556,423451.4118
23572,2012,0.684817514,3,Grave,-79.25647565,47.25018196,1188091.029,-47459.64536,-809311.6888,422503.9382
23573,2012,0.192128518,3,Grave,-79.13099677,47.25054719,1197353.755,-45067.06609,-799934.6984,421133.1071
23574,2012,0.040477707,3,Grave,-79.13180766,47.25070555,1197289.468,-45065.14715,-799992.6645,421159.5437
23575,2012,68.09403541,3,Grave,-79.25707593,47.24182517,1188275.91,-48378.17843,-809495.3493,421594.1926
23576,2012,4.069262968,3,Grave,-79.13316935,47.24991329,1197210.765,-45176.74296,-800107.3804,421087.8607
23577,2012,0.200218014,3,Grave,-79.13180134,47.25106036,1197280.127,-45026.5302,-799986.3665,421198.3931
23578,2012,0.978681911,1,Léger,-78.95540996,47.25110311,1210306.052,-41683.55401,-786808.5496,419247.4038
23579,2012,37.01129209,1,Léger,-78.95931685,47.24677032,1210138.654,-42227.71621,-787170.4755,418814.9001
23580,2012,225.6079176,3,Grave,-79.15958654,47.24270161,1195457.929,-46456.19479,-802199.1981,420592.5378
23581,2012,40.60050459,3,Grave,-79.39709253,47.24931485,1177717.61,-50168.89026,-819824.8378,424009.5116
23582,2012,6.409556297,3,Grave,-79.374116,47.25158393,1179355.104,-49496.71348,-818071.4751,423995.3327
23583,2012,1.267336815,3,Grave,-79.1288812,47.25164033,1197479.829,-44908.62963,-799758.7404,421229.3731
23584,2012,1.62692945,3,Grave,-79.13367461,47.25178071,1197121.818,-44983.62858,-800114.4527,421298.3544
23585,2012,1.255320564,3,Grave,-79.40303309,47.25238722,1177194.717,-49945.15274,-820216.593,424414.4078
23586,2012,160.0143127,3,Grave,-79.18225496,47.24456931,1193731.192,-46679.26008,-803861.6106,421051.7478
23587,2012,40.8267741,2,Modéré,-79.30583295,47.25070295,1184428.032,-48323.60199,-812988.4121,423120.5461
23588,2012,13.84124091,2,Modéré,-79.29970748,47.25149401,1184859.252,-48123.6304,-812517.8692,423137.714
23589,2012,10.8768196,1,Léger,-78.9139634,47.25165842,1213350.121,-40833.71261,-783702.7034,418853.5286
23590,2012,164.4075945,3,Grave,-79.13612628,47.24772987,1197052.679,-45469.28287,-800364.0659,420881.4325
23591,2012,20.70085557,3,Grave,-79.33440148,47.25120235,1182302.17,-48800.88598,-815113.0124,423500.288
23592,2012,0.270152459,2,Modéré,-79.28887589,47.2541392,1185587.579,-47634.59373,-811665.072,423304.8592
23593,2012,11.48312239,3,Grave,-79.13110259,47.25195683,1197306.982,-44916.10634,-799919.4465,421288.9157
23594,2012,315.7669261,3,Grave,-79.20289529,47.24499208,1192194.047,-47020.4677,-805396.2603,421330.2242
23595,2012,29.49937157,1,Léger,-79.105308,47.25362356,1199166.361,-44249.33999,-797965.5433,421183.7729
23596,2012,8.624745998,2,Modéré,-79.30441831,47.25425655,1184435.425,-47911.41394,-812823.5059,423494.1438
23597,2012,0.013503535,2,Modéré,-79.28415286,47.25620218,1185880.212,-47322.57197,-811278.0918,423477.523
23598,2012,9.295302595,2,Modéré,-79.29900979,47.25497859,1184815.496,-47732.28915,-812407.6705,423511.898
23599,2012,36.77454649,2,Modéré,-78.97792931,47.2527355,1208597.871,-41934.74571,-788464.6896,419674.3994
23600,2012,102.3953372,2,Modéré,-79.28094221,47.25287464,1186208.662,-47623.9736,-811093.7912,423076.233
23601,2012,46.00250431,3,Grave,-79.37487041,47.25328421,1179252.981,-49326.04533,-818099.2742,424190.3777
23602,2012,3.104885307,1,Léger,-79.09110026,47.25718756,1200117.054,-43594.72954,-796846.0495,421416.4241
23603,2012,15.53292045,3,Grave,-79.35864256,47.25586167,1180382.717,-48745.12577,-816844.641,424287.5723
23604,2012,31.68793479,3,Grave,-79.36420399,47.25548456,1179981.787,-48889.27455,-817266.1089,424309.7214
23605,2012,2.20086482,3,Grave,-79.18474346,47.25816777,1193172.522,-45250.11859,-803823.1401,422571.2588
23606,2012,18.76971821,3,Grave,-79.17447404,47.25255517,1194085.998,-45666.52201,-803148.825,421840.3299
23607,2012,2.296639131,3,Grave,-79.18492522,47.25909088,1193133.661,-45153.34728,-803821.4784,422674.5482
23608,2012,42.27183302,3,Grave,-79.20974778,47.2581277,1191326.136,-45723.15225,-805690.8494,422848.0619
23609,2012,30.85674722,3,Grave,-79.19028972,47.25962497,1192722.606,-45195.981,-804213.2208,422793.4136
23610,2012,96.24119273,3,Grave,-79.1931763,47.25543677,1192624.655,-45704.66237,-804497.9375,422366.4921
23611,2012,2.349491197,3,Grave,-79.1756183,47.26038247,1193785.651,-44838.55271,-803105.2354,422711.7169
23612,2012,0.027710905,3,Grave,-79.20024823,47.26080377,1191954.386,-45254.74293,-804937.3206,423034.6561
23613,2012,13.00903643,2,Modéré,-79.41803276,47.25811263,1175929.888,-49600.70223,-821239.7044,425214.1077
23614,2012,49.31732948,3,Grave,-79.37420733,47.25699628,1179200.92,-48910.61221,-817987.465,424589.7708
23615,2012,0.016201326,3,Grave,-79.19662087,47.26146424,1192204.2,-45115.0803,-804655.5746,423066.3001
23616,2012,48.83537041,3,Grave,-79.2928309,47.25973405,1185142.088,-47100.8426,-811867.1103,423963.2564
23617,2012,8.617110961,2,Modéré,-79.40836074,47.25908392,1176618.734,-49316.34121,-820501.4861,425209.6364
23618,2012,20.64030896,2,Modéré,-79.04037283,47.2567607,1203875.108,-42682.43913,-793064.1307,420806.0518
23619,2012,39.10474951,2,Modéré,-79.41464797,47.25959819,1176139.842,-49376.7545,-820962.0526,425338.128
23620,2012,0.055735729,3,Grave,-79.19640452,47.26170837,1192213.463,-45084.53027,-804635.3887,423090.643
23621,2012,172.6671354,2,Modéré,-79.0271263,47.25736427,1204836.418,-42366.12405,-792064.859,420725.6001
23622,2012,11.41309894,1,Léger,-79.09126259,47.2603149,1200018.395,-43258.538,-796807.0253,421761.302
23623,2012,26.04991208,3,Grave,-79.36432351,47.26117103,1179818.008,-48273.9306,-817179.6413,424934.5498
23624,2012,15.28332341,2,Modéré,-78.9336542,47.26208442,1211604.865,-40078.77645,-785006.0205,420213.512
23625,2012,15.30718532,3,Grave,-79.25629296,47.26327078,1187745.48,-46035.37036,-809080.6532,423937.2543
23626,2012,12.58699446,1,Léger,-78.97483765,47.26240812,1208556.158,-40827.17865,-788077.2225,420701.6947
23627,2012,49.30003707,1,Léger,-78.96012184,47.2618972,1209656.659,-40602.83407,-786986.2036,420483.6764
23628,2012,22.54077261,3,Grave,-79.19697022,47.26333509,1192126.879,-44918.59306,-804650.7577,423275.4172
23629,2012,0.122291383,3,Grave,-79.36075229,47.26547782,1179964.656,-47739.97422,-816840.8706,425365.9684
23630,2012,4.466957207,3,Grave,-79.20339942,47.26650631,1191564.622,-44694.89847,-805078.3517,423695.5355
23631,2012,42.28041299,3,Grave,-79.25090171,47.2597547,1188240.324,-46316.38484,-808736.5823,423490.709
23632,2012,23.0281666,3,Grave,-79.36430702,47.26611536,1179684.51,-47736.6754,-817095.4718,425476.4505
23633,2012,0.349808422,3,Grave,-79.19375769,47.26783236,1192240.37,-44370.31223,-804336.6405,423732.5493
23634,2012,84.37774498,3,Grave,-79.13157802,47.26535812,1196901.388,-43471.01424,-799734.934,422764.2557
23635,2012,17.9946622,2,Modéré,-79.40246867,47.26936333,1176775.019,-48090.82498,-819888.7003,426269.025
23636,2012,11.45585828,3,Grave,-79.36431512,47.26962637,1179588.248,-47355.53666,-817037.1806,425861.4852
23637,2012,78.38256666,3,Grave,-79.35659028,47.26406925,1180310.728,-47815.75126,-816553.8633,425164.0079
23638,2012,1.1623733,2,Modéré,-79.03661685,47.27059157,1203767.894,-41111.26359,-792558.4949,422281.8852
23639,2012,135.8463067,3,Grave,-79.32968738,47.2615942,1182366.945,-47584.87381,-814587.3189,424586.0154
23640,2012,23.68446506,3,Grave,-79.19719483,47.26745493,1191996.855,-44475.70114,-804599.4799,423729.7892
23641,2012,122.6171349,3,Grave,-79.21429263,47.265648,1190783.491,-44992.05978,-805905.7721,423724.0097
23642,2012,0.919348569,3,Grave,-79.22282797,47.27162712,1189988.532,-44502.8531,-806443.9789,424475.9132
23643,2012,25.93357325,3,Grave,-79.36903397,47.26548038,1179352.377,-47893.30928,-817458.9051,425460.8048
23644,2012,0.881982297,3,Grave,-79.20151556,47.27134249,1191570.678,-44134.75311,-804857.7952,424204.7526
23645,2012,11.35592311,3,Grave,-79.36430723,47.27194875,1179525.556,-47103.19142,-816997.6355,426116.0129
23646,2012,26.95899135,3,Grave,-79.35391853,47.27202477,1180291.32,-46902.2002,-816221.1249,426005.8156
23647,2012,50.89275806,3,Grave,-79.27339951,47.2648759,1186437.34,-46180.3973,-810330.9809,424306.8355
23648,2012,8.26042245,3,Grave,-79.20260805,47.27200213,1191471.826,-44083.6329,-804928.4467,424289.385
23649,2012,3.423413253,2,Modéré,-79.39924524,47.27291453,1176916.773,-47645.48994,-819588.4131,426621.4093
23650,2012,2.521714959,3,Grave,-79.36350452,47.27347118,1179543.405,-46922.97904,-816912.1998,426273.7622
23651,2012,213.3311335,3,Grave,-79.22428593,47.2591029,1190225.104,-45889.55996,-806760.2026,423118.7388
23652,2012,11.17637056,3,Grave,-79.12645014,47.27174717,1197103.42,-42681.33126,-799247.2091,423407.7975
23653,2012,39.39230513,3,Grave,-79.12885774,47.27046203,1196961.175,-42866.0602,-799448.042,423293.7272
23654,2012,7.085599089,3,Grave,-79.19473343,47.27209934,1192050.8,-43925.54215,-804339.0183,424211.5006
23655,2012,2.168139104,3,Grave,-79.12779323,47.27408416,1196939.622,-42453.0623,-799309.1319,423679.1482
23656,2012,9.609951091,3,Grave,-79.13153394,47.27422228,1196659.59,-42508.45949,-799586.1279,423736.0909
23657,2012,0.017205476,3,Grave,-79.10451243,47.27522719,1198626.928,-41890.65254,-797552.3312,423544.7761
23658,2012,0.185667433,3,Grave,-79.0926084,47.27519846,1199506.583,-41669.36126,-796664.0658,423409.0251
23659,2012,98.00765801,2,Modéré,-79.09629934,47.27052372,1199363.6,-42246.07729,-797016.1218,422937.3031
23660,2012,7.677862833,3,Grave,-79.10081316,47.27465745,1198915.826,-41882.73227,-797285.4748,423441.0598
23661,2012,23.9749736,2,Modéré,-79.08748126,47.27267799,1199954.961,-41846.0727,-796322.4886,423075.4564
23662,2012,237.1735603,3,Grave,-79.15012807,47.26746514,1195473.159,-43591.285,-801085.3507,423202.8346
23663,2012,67.13866733,3,Grave,-79.15525007,47.26218554,1195283.464,-44260.42011,-801383.6799,422191.7662
23664,2012,341.4143408,3,Grave,-79.16242195,47.25847632,1194813.242,-44797.6882,-802151.1755,422354.5495
23665,2012,4.959535338,3,Grave,-79.05275559,47.27469872,1202462.437,-40971.08167,-793696.7031,422911.3557
23666,2012,16.17906648,3,Grave,-79.04920628,47.27380442,1202749.275,-41000.96907,-793446.2594,422773.8835
23667,2012,168.2229058,3,Grave,-79.1804358,47.26899385,1193192.445,-43994.49153,-803322.9122,423710.2658
23668,2012,14.92807499,2,Modéré,-79.03912388,47.27407342,1203486.031,-40781.08506,-792689.0372,422691.656
23669,2012,85.76310824,3,Grave,-79.18951378,47.26627285,1192596.844,-44460.02317,-804045.5424,423513.7857
23670,2012,60.77950856,3,Grave,-79.21461582,47.27258052,1190568.961,-44245.68747,-805815.1919,424487.9705
23671,2012,78.61600451,2,Modéré,-79.02848888,47.26969647,1204392.809,-41054.4808,-791966.0639,422093.6803
23672,2012,7.750440023,3,Grave,-79.22642375,47.27397398,1189658.413,-44315.40316,-806673.5102,424773.8174
23673,2012,0.70769712,3,Grave,-79.22874868,47.27495282,1189459.777,-44252.64444,-806830.8279,424907.3769
23674,2012,76.90240674,3,Grave,-79.26819923,47.26582375,1186795.604,-45980.55185,-809927.0881,424351.8683
23675,2012,0.692454823,3,Grave,-79.26599401,47.27488117,1186710.316,-44956.11882,-809611.8411,425320.1801
23676,2012,0.271823454,2,Modéré,-79.09458855,47.27539095,1199355.061,-41685.81967,-796808.7527,423452.1887
23677,2012,29.11008743,3,Grave,-79.33298653,47.27386121,1181788.19,-46314.14388,-814628.3709,425968.6301
23678,2012,26.34602511,3,Grave,-79.35356935,47.27427479,1180255.777,-46651.39803,-816157.3701,426248.5201
23679,2012,47.11627517,2,Modéré,-79.38723438,47.27346564,1177789.605,-47363.30605,-818682.9563,426544.3501
23680,2012,311.2034999,3,Grave,-79.31321629,47.26651807,1183449.842,-46743.95094,-813275.6601,424938.5504
23681,2012,0.09881676,2,Modéré,-79.09166699,47.275404,1199570.388,-41629.31124,-796590.4191,423421.0929
23682,2012,0.261441539,3,Grave,-79.26486096,47.27577354,1186769.56,-44838.11116,-809512.4458,425405.2185
23683,2012,0.503347007,3,Grave,-79.19303817,47.27575947,1192075.222,-43496.56613,-804152.0343,424593.8807
23684,2012,0.995864183,3,Grave,-79.35047066,47.27596739,1180438.636,-46410.11843,-815897.7909,426398.7411
23685,2012,5.550000995,3,Grave,-79.35405396,47.27612258,1180169.593,-46459.75582,-816162.5641,426456.621
23686,2012,11.14976253,2,Modéré,-79.0870919,47.27610127,1199888.819,-41467.37757,-796237.4449,423446.6685
23687,2012,2.252927602,2,Modéré,-79.38014622,47.27632533,1178235.699,-46921.47112,-818106.0254,426776.7899
